# This is a csv file defining the trajectory of a youBot in the csvplayer.,,,,,,,,,,,
"# Each column corresponds to a joint angle/length, except the last (13th) column, which corresponds to the gripper states.",,,,,,,,,,,
"# Joint order: phi, x, y, Joint1, Joint2, Joint3, Joint4, Joint5, front left wheel, front right wheel, rear right wheel, rear left wheel, gripper states.",,,,,,,,,,,
# Each row corresponds to a timestep.,,,,,,,,,,,
-3.6141E-019,-0.52558,-9.1593E-020,-4.7804E-018,-0.81629,0.76031,-1.4968,4.4963E-018,0.0089144,0.0089144,0.0089144,0.0089144
-5.1069E-019,-0.52555,-1.2565E-019,-4.3049E-018,-0.81819,0.75854,-1.492,3.0924E-018,0.0095255,0.0095255,0.0095255,0.0095255
-5.9914E-019,-0.52552,-2.6214E-019,-4.2755E-018,-0.82013,0.75668,-1.487,7.982E-018,0.010162,0.010162,0.010162,0.010162
-5.6853E-019,-0.52549,-4.3511E-019,-3.9385E-018,-0.8221,0.75473,-1.4819,7.9987E-018,0.010826,0.010826,0.010826,0.010826
-6.3123E-019,-0.52545,-4.0259E-019,-3.606E-018,-0.82411,0.75268,-1.4766,7.8169E-018,0.011517,0.011517,0.011517,0.011517
-4.9061E-019,-0.52542,-4.3053E-019,-3.7506E-018,-0.82614,0.75053,-1.4712,7.6692E-018,0.012236,0.012236,0.012236,0.012236
-4.2326E-019,-0.52538,-3.3781E-019,-3.4774E-018,-0.8282,0.74828,-1.4655,5.7319E-018,0.012984,0.012984,0.012984,0.012984
-6.0806E-019,-0.52535,-5.0438E-019,-3.0311E-018,-0.83028,0.74591,-1.4598,5.567E-018,0.013763,0.013763,0.013763,0.013763
-6.4929E-019,-0.52531,-5.0321E-019,-2.7544E-018,-0.83238,0.74343,-1.4538,5.512E-018,0.014573,0.014573,0.014573,0.014573
-4.1246E-019,-0.52527,-3.2808E-019,-3.184E-018,-0.83451,0.74084,-1.4477,5.5509E-018,0.015415,0.015415,0.015415,0.015415
-4.9998E-019,-0.52523,-5.6052E-019,-3.0734E-018,-0.83664,0.73812,-1.4414,7.4642E-018,0.016291,0.016291,0.016291,0.016291
-7.2311E-019,-0.52518,-5.0768E-019,-2.4651E-018,-0.83879,0.73527,-1.4349,7.5074E-018,0.017202,0.017202,0.017202,0.017202
-8.0217E-019,-0.52514,-5.637E-019,-2.2262E-018,-0.84095,0.73229,-1.4283,7.4898E-018,0.018149,0.018149,0.018149,0.018149
-9.0291E-019,-0.52509,-7.0385E-019,-1.2752E-018,-0.84311,0.72918,-1.4215,2.8547E-018,0.019133,0.019133,0.019133,0.019133
-1.0873E-018,-0.52504,-6.498E-019,-5.895E-019,-0.84528,0.72592,-1.4145,2.667E-018,0.020157,0.020157,0.020157,0.020157
-1.1133E-018,-0.52499,-7.341E-019,-2.2434E-019,-0.84745,0.72252,-1.4074,2.7138E-018,0.02122,0.02122,0.02122,0.02122
-1.4805E-018,-0.52494,-8.2283E-019,2.8374E-019,-0.84961,0.71897,-1.4,2.7505E-018,0.022327,0.022327,0.022327,0.022327
-1.786E-018,-0.52488,-1.0629E-018,1.0915E-018,-0.85177,0.71526,-1.3925,2.7253E-018,0.023477,0.023477,0.023477,0.023477
-1.831E-018,-0.52483,-1.021E-018,1.3328E-018,-0.85392,0.71138,-1.3848,2.869E-018,0.024672,0.024672,0.024672,0.024672
-2.0664E-018,-0.52477,-1.0234E-018,2.0569E-018,-0.85605,0.70734,-1.3769,3.0278E-018,0.025916,0.025916,0.025916,0.025916
-2.1652E-018,-0.52471,-1.1901E-018,2.2141E-018,-0.85817,0.70312,-1.3688,3.0889E-018,0.02721,0.02721,0.02721,0.02721
-2.1876E-018,-0.52464,-1.0406E-018,2.184E-018,-0.86026,0.69872,-1.3606,3.1056E-018,0.028556,0.028556,0.028556,0.028556
-2.5432E-018,-0.52458,-1.1136E-018,3.3329E-018,-0.86232,0.69413,-1.3521,-1.0755E-020,0.029956,0.029956,0.029956,0.029956
-3.1232E-018,-0.52451,-1.2912E-018,4.5386E-018,-0.86436,0.68934,-1.3435,1.5619E-018,0.031414,0.031414,0.031414,0.031414
-3.1613E-018,-0.52444,-1.1917E-018,4.6409E-018,-0.86636,0.68436,-1.3346,1.6894E-018,0.032931,0.032931,0.032931,0.032931
-3.3824E-018,-0.52436,-1.2197E-018,3.7695E-018,-0.86832,0.67916,-1.3256,1.0126E-017,0.034512,0.034512,0.034512,0.034512
-3.1124E-018,-0.52428,-1.0371E-018,2.1981E-018,-0.87024,0.67375,-1.3163,1.8265E-017,0.036159,0.036159,0.036159,0.036159
-3.3719E-018,-0.5242,-1.2146E-018,3.6967E-018,-0.8721,0.66812,-1.3069,1.8342E-017,0.037875,0.037875,0.037875,0.037875
-3.4919E-018,-0.52412,-1.2191E-018,4.1745E-018,-0.87392,0.66225,-1.2972,1.8573E-017,0.039664,0.039664,0.039664,0.039664
-3.7891E-018,-0.52403,-1.0499E-018,4.5435E-018,-0.87567,0.65614,-1.2874,1.8719E-017,0.04153,0.04153,0.04153,0.04153
-3.9127E-018,-0.52393,-9.3944E-019,7.2716E-018,-0.87736,0.64978,-1.2773,8.7301E-018,0.043478,0.043478,0.043478,0.043478
-4.5291E-018,-0.52384,-1.486E-018,8.7752E-018,-0.87898,0.64317,-1.267,9.6223E-018,0.045512,0.045512,0.045512,0.045512
-5.0195E-018,-0.52374,-1.6265E-018,1.0066E-017,-0.88052,0.63628,-1.2565,9.6639E-018,0.047636,0.047636,0.047636,0.047636
-4.4432E-018,-0.52363,-1.55E-018,9.8193E-018,-0.88198,0.62912,-1.2458,9.5927E-018,0.049857,0.049857,0.049857,0.049857
-4.6819E-018,-0.52352,-1.4603E-018,1.1702E-017,-0.88335,0.62168,-1.2348,4.8504E-018,0.05218,0.05218,0.05218,0.05218
-4.5497E-018,-0.52341,-1.4626E-018,1.2435E-017,-0.88463,0.61393,-1.2236,5.2413E-018,0.054611,0.054611,0.054611,0.054611
-5.0313E-018,-0.52329,-1.752E-018,1.3278E-017,-0.8858,0.60587,-1.2122,5.3281E-018,0.057158,0.057158,0.057158,0.057158
-5.4909E-018,-0.52316,-2.3008E-018,1.511E-017,-0.88686,0.5975,-1.2005,5.2818E-018,0.059827,0.059827,0.059827,0.059827
-6.5172E-018,-0.52303,-2.4734E-018,1.6455E-017,-0.8878,0.58878,-1.1886,5.5088E-018,0.062628,0.062628,0.062628,0.062628
-7.0913E-018,-0.52289,-2.359E-018,1.7825E-017,-0.88862,0.57973,-1.1764,5.7474E-018,0.065569,0.065569,0.065569,0.065569
-7.1877E-018,-0.52274,-2.1756E-018,1.7792E-017,-0.88931,0.57031,-1.164,5.9377E-018,0.068661,0.068661,0.068661,0.068661
-8.2401E-018,-0.52258,-2.1532E-018,1.9662E-017,-0.88985,0.56052,-1.1513,6.0073E-018,0.071914,0.071914,0.071914,0.071914
-9.4647E-018,-0.52242,-2.3091E-018,2.1154E-017,-0.89024,0.55035,-1.1384,1.2349E-017,0.075341,0.075341,0.075341,0.075341
-1.0968E-017,-0.52225,-2.6111E-018,2.4625E-017,-0.89047,0.53977,-1.1252,1.2653E-017,0.078954,0.078954,0.078954,0.078954
